name,mode,pLI,pRec,pNull,ExAC_type
ALDH18A1,Both,0.855933081745869,0.144066754056828,1.64197302552527e-07,Dominant
LOXL3,Biallelic,5.65366567269509e-08,0.991443691496813,0.00855625196653065,Recessive
GZF1,Biallelic,0.00788572311664667,0.977536311458363,0.0145779654249908,Recessive
FAM20A,Biallelic,0.00250112243343209,0.994263791850269,0.00323508571629914,Recessive
ROGDI,Biallelic,3.12930827517025e-12,0.00582211374839778,0.994177886248473,None
MMP20,Biallelic,1.62632042148573e-08,0.219975816214923,0.780024167521872,None
LAMA3,Biallelic,4.40816622681492e-24,0.999999999654994,3.45006155204169e-10,Recessive
LAMA3,Both,4.40816622681492e-24,0.999999999654994,3.45006155204169e-10,Recessive
GPR68,Biallelic,0.000219036510559383,0.300566804301724,0.699214159187716,None
AMTN,Monoallelic,1.12206536324357e-06,0.195968514436512,0.804030363498125,None
LAMC2,Biallelic,7.93300382052603e-05,0.999919362318044,1.30764375107454e-06,Recessive
LAMC2,Both,7.93300382052603e-05,0.999919362318044,1.30764375107454e-06,Recessive
ITGB6,Biallelic,1.90571778312696e-15,0.0269024096052202,0.973097590394778,None
ORAI1,Biallelic,0.00305335775445046,0.590175076167614,0.406771566077936,Recessive
ORAI1,Monoallelic,0.00305335775445046,0.590175076167614,0.406771566077936,Recessive
SLC10A7,Biallelic,0.0288074279323974,0.960451066947683,0.0107415051199195,Recessive
CLDN19,Biallelic,0.175565901482529,0.768257069030034,0.0561770294874372,Recessive
CLDN19,NA,0.175565901482529,0.768257069030034,0.0561770294874372,Recessive
DLX3,Monoallelic,0.0113653471173306,0.842127956348687,0.146506696533982,Recessive
TUFT1,Monoallelic,0.0180800994157088,0.977491628622121,0.00442827196217042,Recessive
AMELX,X-Linked,0.187525654901344,0.762325064173111,0.0501492809255453,Recessive
AMBN,Biallelic,1.8551891948061e-05,0.885754156541975,0.114227291566077,Recessive
SLC24A4,Biallelic,3.16711232181816e-06,0.996765621111578,0.00323121177610061,Recessive
LAMB3,Biallelic,1.36402401238307e-09,0.999378217717037,0.000621780918938427,Recessive
LAMB3,Both,1.36402401238307e-09,0.999378217717037,0.000621780918938427,Recessive
KLK4,Biallelic,0.020194728883179,0.90360844710081,0.0761968240160114,Recessive
KCNJ1,Biallelic,0.001702478576957,0.704844451848626,0.293453069574417,Recessive
ENAM,Both,5.67050431084391e-07,0.964727512754342,0.0352719201952274,Recessive
STIM1,Biallelic,0.926766742543403,0.073229855871381,3.40158521623259e-06,Dominant
STIM1,Monoallelic,0.926766742543403,0.073229855871381,3.40158521623259e-06,Dominant
STIM1,NA,0.926766742543403,0.073229855871381,3.40158521623259e-06,Dominant
SMARCD2,Biallelic,0.980738446599835,0.0192614321716085,1.2122855682083e-07,Dominant
SMARCD2,NA,0.980738446599835,0.0192614321716085,1.2122855682083e-07,Dominant
WDR72,Biallelic,1.62243924822237e-16,0.157680540338534,0.842319459661466,None
SLC13A5,Biallelic,0.353400874150624,0.646046769870389,0.000552355978987094,Recessive
TMEM165,Biallelic,0.94379661352925,0.055995325709772,0.000208060760977635,Dominant
FAM83H,Monoallelic,0.884824710028448,0.115121210858674,5.40791128782009e-05,Dominant
CLDN16,Biallelic,0.0333869032212615,0.927194677234571,0.0394184195441673,Recessive
CLDN16,NA,0.0333869032212615,0.927194677234571,0.0394184195441673,Recessive
LTBP3,Biallelic,0.996034358631329,0.00396564126533668,1.03334363835292e-10,Dominant
LTBP3,Monoallelic,0.996034358631329,0.00396564126533668,1.03334363835292e-10,Dominant
LTBP3,NA,0.996034358631329,0.00396564126533668,1.03334363835292e-10,Dominant
RELT,Biallelic,1.50780432907826e-05,0.857734961773748,0.142249960182961,Recessive
GTF2E2,Biallelic,0.00866855235922082,0.978572984500916,0.0127584631398631,Recessive
POLH,Biallelic,0.00359087143137192,0.994483373411589,0.001925755157039,Recessive
POLH,NA,0.00359087143137192,0.994483373411589,0.001925755157039,Recessive
MPLKIP,Biallelic,0.00205835193328243,0.505816061609331,0.492125586457387,Recessive
MPLKIP,NA,0.00205835193328243,0.505816061609331,0.492125586457387,Recessive
RNF113A,X-Linked,0.822115117314938,0.173877043851382,0.00400783883368003,Dominant
DDB1,NA,0.999992284151209,7.71584878795479e-06,3.09127025579941e-15,Dominant
GTF2H5,Biallelic,0.0468099786233029,0.677353349051733,0.275836672324964,Recessive
GTF2H5,NA,0.0468099786233029,0.677353349051733,0.275836672324964,Recessive
CHAT,Biallelic,0.014030306190231,0.985703376218921,0.000266317590848265,Recessive
ALG2,Biallelic,0.0206692446248705,0.905297077088143,0.0740336782869867,Recessive
ALG2,NA,0.0206692446248705,0.905297077088143,0.0740336782869867,Recessive
CHRNB1,Both,4.33630397665382e-06,0.837461082260562,0.162534581435461,Recessive
AGRN,Biallelic,0.17335234048116,0.826647657926747,1.59209302093807e-09,Recessive
SLC18A3,Biallelic,0.161377081657339,0.774049500593826,0.0645734177488353,Recessive
CHRND,Biallelic,7.26421538921512e-07,0.897544916734249,0.102454356844212,Recessive
CHRND,Both,7.26421538921512e-07,0.897544916734249,0.102454356844212,Recessive
DPAGT1,Biallelic,0.00018751828847891,0.896187989209092,0.103624492502429,Recessive
COLQ,Biallelic,1.42517319859713e-07,0.950058962410409,0.0499408950722715,Recessive
CHRNE,Both,0.00034790045891714,0.988685522581574,0.0109665769595091,Recessive
PREPL,Biallelic,2.42946176486827e-11,0.240558654074955,0.75944134590075,None
VAMP1,Biallelic,0.673786666046467,0.321394502554586,0.00481883139894641,Dominant
VAMP1,Monoallelic,0.673786666046467,0.321394502554586,0.00481883139894641,Dominant
LRP4,Biallelic,0.10020880429216,0.899791195700632,7.20751508801609e-12,Recessive
LRP4,Both,0.10020880429216,0.899791195700632,7.20751508801609e-12,Recessive
LRP4,NA,0.10020880429216,0.899791195700632,7.20751508801609e-12,Recessive
CHRNG,Biallelic,1.12925757682932e-09,0.517073586559867,0.482926412310876,Recessive
GMPPB,Biallelic,8.24535896597197e-05,0.768249593922664,0.231667952487676,Recessive
MUSK,Biallelic,8.17346413889496e-05,0.999172309707052,0.000745955651558853,Recessive
SLC5A7,Biallelic,0.101652706275807,0.896860271494859,0.00148702222933374,Recessive
SLC5A7,Monoallelic,0.101652706275807,0.896860271494859,0.00148702222933374,Recessive
SNAP25,Monoallelic,0.959806530251926,0.040103400295674,9.00694523999097e-05,Dominant
COL13A1,Biallelic,0.0039289675922385,0.996068184403554,2.84800420771284e-06,Recessive
ALG14,Biallelic,0.000832660846870737,0.784168554913001,0.214998784240128,Recessive
CHRNA1,Biallelic,8.79556820389947e-06,0.765909011550562,0.234082192881234,Recessive
CHRNA1,Both,8.79556820389947e-06,0.765909011550562,0.234082192881234,Recessive
SYT2,Monoallelic,0.88781098862506,0.111940584481119,0.000248426893821513,Dominant
SYT2,NA,0.88781098862506,0.111940584481119,0.000248426893821513,Dominant
GFPT1,Biallelic,0.974567999344653,0.0254319907991867,9.85616060609691e-09,Dominant
ITGAM,Unknown,1.33563852516558e-08,0.999426147512272,0.000573839131342355,Recessive
TNFRSF13C,Biallelic,0.641054687513937,0.3313848776125,0.0275604348735631,Dominant
JAK3,Biallelic,0.995863799803735,0.0041362000817402,1.14524465678421e-10,Dominant
JAK3,Unknown,0.995863799803735,0.0041362000817402,1.14524465678421e-10,Dominant
IL17RC,Biallelic,4.25361992744768e-10,0.931770131235803,0.068229868338835,Recessive
FPR3,NA,0.113913457642539,0.778211705753505,0.107874836603956,Recessive
SP110,Biallelic,3.16369314039825e-09,0.978688179301511,0.0213118175347957,Recessive
FADD,Biallelic,0.665952895317945,0.311589332495943,0.0224577721861114,Dominant
IRAK1,Biallelic,0.994301923500418,0.0056973383024823,7.38197099837815e-07,Dominant
IRAK1,Unknown,0.994301923500418,0.0056973383024823,7.38197099837815e-07,Dominant
RANBP2,Monoallelic,0.999999998507193,1.49280670948305e-09,4.67023637848024e-27,Dominant
RANBP2,NA,0.999999998507193,1.49280670948305e-09,4.67023637848024e-27,Dominant
C8B,Biallelic,1.49406934497858e-09,0.577357222432194,0.422642776073737,Recessive
RFXAP,Biallelic,0.439791636737197,0.53012245356568,0.0300859096971235,Recessive
DNASE1L3,Biallelic,0.155489629437521,0.828257675251996,0.0162526953104831,Recessive
IL7R,Biallelic,3.72072117299544e-06,0.584033746398945,0.415962532879882,Recessive
JAGN1,Biallelic,0.0230627329552788,0.767708956468001,0.20922831057672,Recessive
STAT5A,Unknown,0.999866029464463,0.000133970519554613,1.59823290980301e-11,Dominant
TCN2,Biallelic,0.0222895531737769,0.974456378145986,0.00325406868023687,Recessive
FCN3,Biallelic,0.0172513382815348,0.960327318053166,0.022421343665299,Recessive
WDR1,NA,0.994593463305913,0.00540640528267948,1.3141140709357e-07,Dominant
TFRC,Biallelic,0.780323176637487,0.219674233799699,2.58956281420186e-06,Dominant
TFRC,NA,0.780323176637487,0.219674233799699,2.58956281420186e-06,Dominant
JAK1,Both,0.995909680354616,0.00409031962283366,2.25507499352604e-11,Dominant
TMC6,Biallelic,5.0774933274282e-08,0.838066537766711,0.161933411458356,Recessive
CASP8,Biallelic,0.00484502421758434,0.989046750691143,0.00610822509127217,Recessive
IRF2BP2,Monoallelic,0.470291318540817,0.505386519962977,0.0243221614962068,Recessive
ELF4,Unknown,0.611464084402785,0.386776178505737,0.00175973709147734,Dominant
OSTM1,Biallelic,0.0604714184790487,0.92291737210129,0.0166112094196612,Recessive
OSTM1,NA,0.0604714184790487,0.92291737210129,0.0166112094196612,Recessive
CD8A,Biallelic,0.0241810989781012,0.915142705701098,0.0606761953208008,Recessive
RHOH,Biallelic,0.123279462609065,0.779904501947178,0.0968160354437564,Recessive
RELB,Biallelic,0.973562746007932,0.0264307864864085,6.46750565966656e-06,Dominant
C8A,Biallelic,5.355640730752e-11,0.202923357853565,0.797076642092878,None
IGLL1,Biallelic,0.0171677422605345,0.714489286512513,0.268342971226952,Recessive
PTPRC,Biallelic,0.999941156148536,5.88438514605854e-05,3.61091241046845e-15,Dominant
CDCA7,Biallelic,0.141954502881666,0.857220868213025,0.000824628905308692,Recessive
IRF3,Monoallelic,0.00321741798317075,0.947800726835468,0.0489818551813616,Recessive
DOCK2,Biallelic,0.999999892553994,1.07446005463636e-07,6.38720031627346e-24,Dominant
VPS45,Biallelic,0.00030556962283822,0.999139444495782,0.000554985881379566,Recessive
GAD1,Biallelic,0.82254015260978,0.177452792547152,7.05484306804972e-06,Dominant
GAD1,NA,0.82254015260978,0.177452792547152,7.05484306804972e-06,Dominant
GAD1,Unknown,0.82254015260978,0.177452792547152,7.05484306804972e-06,Dominant
CLPB,Biallelic,9.1324224431567e-06,0.996502479793053,0.00348838778450343,Recessive
TNFRSF11A,Monoallelic,0.87991735395021,0.120022306477406,6.03395723840982e-05,Dominant
TNFRSF11A,NA,0.87991735395021,0.120022306477406,6.03395723840982e-05,Dominant
C3,Biallelic,0.999590151258431,0.000409848741569154,2.80284292086751e-17,Dominant
C3,Both,0.999590151258431,0.000409848741569154,2.80284292086751e-17,Dominant
C3,Monoallelic,0.999590151258431,0.000409848741569154,2.80284292086751e-17,Dominant
RNF168,Biallelic,1.37259354976502e-10,0.10003620385757,0.899963796005171,None
IFNGR1,Both,0.327969027338138,0.668725776304575,0.00330519635728746,Recessive
ISG15,Biallelic,0.00984781293610986,0.600249312746062,0.389902874317828,Recessive
CFD,Biallelic,0.0195668736380904,0.738997461366736,0.241435664995173,Recessive
CD55,Biallelic,2.49092265860477e-07,0.482056835185893,0.517942915721841,None
PSMB4,Biallelic,0.398813284714522,0.599275783632883,0.00191093165259489,Recessive
CD79A,Biallelic,0.948567759868244,0.0512656337732896,0.000166606358466223,Dominant
CARD9,Biallelic,2.29038097230092e-11,0.0358146675831327,0.964185332393963,None
CARD9,NA,2.29038097230092e-11,0.0358146675831327,0.964185332393963,None
RIPK1,Biallelic,0.418177400187703,0.581486943910012,0.000335655902285289,Recessive
CLCN7,Biallelic,0.981282976462541,0.0187170006805023,2.28569564670678e-08,Dominant
CLCN7,Both,0.981282976462541,0.0187170006805023,2.28569564670678e-08,Dominant
CLCN7,NA,0.981282976462541,0.0187170006805023,2.28569564670678e-08,Dominant
TCIRG1,Biallelic,6.03647247019708e-06,0.993715861034599,0.00627810249293039,Recessive
TCIRG1,NA,6.03647247019708e-06,0.993715861034599,0.00627810249293039,Recessive
MBL2,Both,0.000741511520333564,0.525620984570989,0.473637503908677,Recessive
LCK,Biallelic,0.999425040716645,0.000574956536777237,2.74657822291757e-09,Dominant
TNFSF12,Monoallelic,0.997954015355093,0.00204592404498372,6.05999232153312e-08,Dominant
CD81,Biallelic,0.950521598051911,0.0493271738601781,0.00015122808791123,Dominant
PRKCD,Biallelic,0.997593706576692,0.00240628973773969,3.68556872381128e-09,Dominant
FCGRT,NA,0.825587179671645,0.173609763697004,0.000803056631351571,Dominant
UNG,Biallelic,0.0465811527139078,0.928874885289313,0.0245439619967788,Recessive
NBAS,Biallelic,1.89431039938141e-25,0.999906723486475,9.32765135248294e-05,Recessive
NBAS,NA,1.89431039938141e-25,0.999906723486475,9.32765135248294e-05,Recessive
C9,Biallelic,6.82499306595342e-17,0.00381623571070802,0.996183764289292,None
KMT2A,Monoallelic,1.0,1.87976006504377e-16,1.77900735852416e-42,Dominant
NFKB1,Monoallelic,0.994260375128404,0.00573962361155129,1.26004505564412e-09,Dominant
RNF31,Biallelic,0.999718687079344,0.000281312920492428,1.63257683390858e-13,Dominant
CD40,Biallelic,0.658237503542853,0.340601065641034,0.00116143081611265,Dominant
TRAF3,Monoallelic,0.998405668636195,0.00159429837692958,3.29868750364486e-08,Dominant
C1S,Biallelic,0.863410048494588,0.136586473296936,3.47820847608405e-06,Dominant
C1S,Monoallelic,0.863410048494588,0.136586473296936,3.47820847608405e-06,Dominant
RORC,Biallelic,0.997845135319209,0.00215485076509212,1.39156989882322e-08,Dominant
STK4,Biallelic,0.118311921511212,0.881456100647095,0.000231977841692516,Recessive
TNFRSF13B,Biallelic,6.72184647969379e-13,0.00235485643255051,0.997645143566777,None
TNFRSF13B,Both,6.72184647969379e-13,0.00235485643255051,0.997645143566777,None
ITCH,Biallelic,0.999990177147491,9.82285250327178e-06,5.56601641622752e-15,Dominant
ATP6AP1,X-Linked,0.827633657438673,0.171588637963284,0.000777704598043546,Dominant
ACTB,Monoallelic,0.935803217105583,0.063906187355641,0.000290595538775797,Dominant
ACTB,NA,0.935803217105583,0.063906187355641,0.000290595538775797,Dominant
ACTB,Unknown,0.935803217105583,0.063906187355641,0.000290595538775797,Dominant
CD46,Both,0.000191603012709758,0.974855327387266,0.024953069600024,Recessive
CD3D,Biallelic,0.00662794601075922,0.914722088930564,0.0786499650586774,Recessive
IL17F,Monoallelic,0.0302739252616752,0.808925354778343,0.160800719959981,Recessive
BLOC1S6,Biallelic,9.82041840454567e-06,0.337405284014652,0.662584895566943,None
BLOC1S6,Unknown,9.82041840454567e-06,0.337405284014652,0.662584895566943,None
POLE2,Biallelic,0.000153355971239164,0.998356071956697,0.00149057207206426,Recessive
SYNE1,Biallelic,3.75068139299055e-27,1.0,1.78073503849307e-40,Recessive
SYNE1,Both,3.75068139299055e-27,1.0,1.78073503849307e-40,Recessive
SYNE1,Monoallelic,3.75068139299055e-27,1.0,1.78073503849307e-40,Recessive
POMK,Biallelic,0.000523312395933512,0.69133099922303,0.308145688381036,Recessive
ITGA7,Biallelic,1.80979797287063e-09,0.999585497375624,0.000414500814577502,Recessive
INPP5K,Biallelic,0.0133887227764052,0.979756347384334,0.00685492983926039,Recessive
EMD,X-Linked,0.84440846047199,0.152777227117484,0.00281431241052601,Dominant
DPM3,Biallelic,0.233470170067034,0.645756523463157,0.120773306469808,Recessive
DPM3,NA,0.233470170067034,0.645756523463157,0.120773306469808,Recessive
DPM3,Unknown,0.233470170067034,0.645756523463157,0.120773306469808,Recessive
DAG1,Biallelic,0.940921791331691,0.0590301227780706,4.80858902388211e-05,Dominant
DAG1,NA,0.940921791331691,0.0590301227780706,4.80858902388211e-05,Dominant
ISPD,Biallelic,0.00243660167412645,0.928181613521859,0.0693817848040143,Recessive
COL6A1,Both,0.999994534766207,5.46523379289367e-06,2.7002296650166e-16,Dominant
COL6A1,Monoallelic,0.999994534766207,5.46523379289367e-06,2.7002296650166e-16,Dominant
COL6A1,Unknown,0.999994534766207,5.46523379289367e-06,2.7002296650166e-16,Dominant
DOLK,Biallelic,0.0576024421193242,0.924510652300583,0.0178869055800931,Recessive
COL6A3,Biallelic,7.79330849282056e-11,0.999999999743307,1.78759937059759e-10,Recessive
COL6A3,Both,7.79330849282056e-11,0.999999999743307,1.78759937059759e-10,Recessive
COL6A3,Unknown,7.79330849282056e-11,0.999999999743307,1.78759937059759e-10,Recessive
COL12A1,Both,0.999999611399328,3.88600671497958e-07,8.31932542843415e-29,Dominant
COL12A1,NA,0.999999611399328,3.88600671497958e-07,8.31932542843415e-29,Dominant
POMGNT2,Biallelic,0.00772677154516411,0.927075062393216,0.0651981660616201,Recessive
FKRP,Biallelic,0.000382800164368902,0.393814367980436,0.605802831855195,None
COL6A2,Both,0.00213375739441823,0.997859369904797,6.87270078477367e-06,Recessive
PABPN1,Both,0.599824569306877,0.398233145949032,0.00194228474409118,Dominant
TCAP,Biallelic,0.0757710084804901,0.748205951576314,0.176023039943196,Recessive
TCAP,Both,0.0757710084804901,0.748205951576314,0.176023039943196,Recessive
TCAP,Monoallelic,0.0757710084804901,0.748205951576314,0.176023039943196,Recessive
LAMA2,Biallelic,1.1846527263111e-24,0.999999997723819,2.27618135802507e-09,Recessive
LAMA2,NA,1.1846527263111e-24,0.999999997723819,2.27618135802507e-09,Recessive
MICU1,Biallelic,1.67853966108127e-10,0.112016182759103,0.887983817073043,None
MICU1,NA,1.67853966108127e-10,0.112016182759103,0.887983817073043,None
SMCHD1,Biallelic,0.999999998790609,1.20939075674713e-09,3.37551625006544e-25,Dominant
SMCHD1,Monoallelic,0.999999998790609,1.20939075674713e-09,3.37551625006544e-25,Dominant
SMCHD1,NA,0.999999998790609,1.20939075674713e-09,3.37551625006544e-25,Dominant
SMCHD1,Other,0.999999998790609,1.20939075674713e-09,3.37551625006544e-25,Dominant
SMCHD1,Unknown,0.999999998790609,1.20939075674713e-09,3.37551625006544e-25,Dominant
TRAPPC11,Biallelic,0.000208772147312059,0.999790902039895,3.25812792551243e-07,Recessive
SYNE2,Monoallelic,1.8533519422462e-11,0.999999999981466,3.58916255415674e-33,Recessive
PLD4,NA,1.23030186248079e-13,0.00618289209607334,0.993817107903804,None
CDHR1,Biallelic,5.14858122982389e-10,0.364320956871133,0.635679042614009,None
CFB,Both,0.000978859412496618,0.998916890451702,0.000104250135801357,Recessive
CFB,Monoallelic,0.000978859412496618,0.998916890451702,0.000104250135801357,Recessive
CAPN5,Monoallelic,3.53957426282048e-07,0.935601785871717,0.0643978601708565,Recessive
MFN2,Both,0.999816094005639,0.000183905959782382,3.45786897475224e-11,Dominant
MFN2,NA,0.999816094005639,0.000183905959782382,3.45786897475224e-11,Dominant
FAM71A,NA,2.16426906493996e-10,0.0189447785339238,0.981055221249649,None
MERTK,Biallelic,9.66187266673099e-08,0.999182497160147,0.000817406221126584,Recessive
MERTK,NA,9.66187266673099e-08,0.999182497160147,0.000817406221126584,Recessive
NRL,Both,0.0797351085798011,0.753718216651323,0.166546674768875,Recessive
NRL,NA,0.0797351085798011,0.753718216651323,0.166546674768875,Recessive
RGS9BP,NA,0.0377028737179309,0.637563987991782,0.324733138290287,Recessive
IMPG1,Monoallelic,6.13186468480682e-13,0.35464184454479,0.645358155454597,None
RAB28,Biallelic,0.000997907226518685,0.816221995562062,0.18278009721142,Recessive
LRP5,Biallelic,0.998355570314237,0.00164442968332152,2.44158457138947e-12,Dominant
LRP5,Both,0.998355570314237,0.00164442968332152,2.44158457138947e-12,Dominant
LRP5,Monoallelic,0.998355570314237,0.00164442968332152,2.44158457138947e-12,Dominant
LRP5,NA,0.998355570314237,0.00164442968332152,2.44158457138947e-12,Dominant
LRP5,Unknown,0.998355570314237,0.00164442968332152,2.44158457138947e-12,Dominant
KCNV2,Biallelic,6.27109599144588e-17,0.000136850260745309,0.999863149739255,None
CERKL,Biallelic,5.39719665583234e-11,0.203761942772006,0.796238057174022,None
KIF11,Monoallelic,0.999996042973183,3.95702681351941e-06,3.00342714766233e-15,Dominant
PODNL1,NA,2.50976901279169e-14,0.00125963667632452,0.99874036332365,None
ZNF408,Both,7.89160984461696e-06,0.914702882261958,0.0852892261281974,Recessive
HCCS,Monoallelic,0.950550391243934,0.0492986005275317,0.000151008228534698,Dominant
HCCS,NA,0.950550391243934,0.0492986005275317,0.000151008228534698,Dominant
HCCS,X-Linked,0.950550391243934,0.0492986005275317,0.000151008228534698,Dominant
NUMB,NA,0.0243991693428803,0.972755138233218,0.00284569242390159,Recessive
CEP164,Biallelic,9.66879225304467e-18,0.947117400362492,0.0528825996375076,Recessive
CEP164,NA,9.66879225304467e-18,0.947117400362492,0.0528825996375076,Recessive
WASF3,NA,0.960588201860343,0.0393943684080538,1.74297316034808e-05,Dominant
FOXI2,NA,1.59663014247231e-05,0.135003915649439,0.864980118049136,None
EMC1,Both,6.03747917977484e-14,0.93520673962781,0.0647932603721292,Recessive
EMC1,NA,6.03747917977484e-14,0.93520673962781,0.0647932603721292,Recessive
UNC119,Monoallelic,0.0097174210089495,0.818904149063923,0.171378429927127,Recessive
UNC119,NA,0.0097174210089495,0.818904149063923,0.171378429927127,Recessive
ACO2,Biallelic,0.454377775083461,0.545611779155843,1.04457606966769e-05,Recessive
GUCA1B,Monoallelic,0.00199506191376467,0.737261345896465,0.26074359218977,Recessive
PRPF4,Monoallelic,0.999643089192096,0.000356910633985495,1.73918868325752e-10,Dominant
TTLL5,NA,1.97990564092488e-09,0.999999386641017,6.11379077064306e-07,Recessive
HARS,Biallelic,0.000736050889038717,0.995462033655921,0.00380191545504074,Recessive
EYS,Biallelic,8.21411418968935e-09,0.2750076762546,0.724992315531286,None
TULP1,Biallelic,0.80790432015979,0.19208689949488,8.78034533047611e-06,Dominant
TULP1,NA,0.80790432015979,0.19208689949488,8.78034533047611e-06,Dominant
RLBP1,Both,5.41120505102986e-05,0.682283784080852,0.317662103868638,Recessive
PRTFDC1,NA,5.27828246084182e-09,0.119117953916043,0.880882040805675,None
OPN1MW,NA,0.502014146694304,0.425860571792497,0.072125281513199,Dominant
AMN,Biallelic,0.0923578355683243,0.869041267846767,0.0386008965849083,Recessive
PDE6G,Biallelic,0.014216424092894,0.677118685905428,0.308664890001678,Recessive
HMCN1,Monoallelic,2.19206065668674e-18,1.0,6.41537883948367e-24,Recessive
LRP2,Biallelic,0.99999999999851,1.48993861047412e-12,3.65906499707677e-46,Dominant
LRP2,NA,0.99999999999851,1.48993861047412e-12,3.65906499707677e-46,Dominant
ARL2BP,Biallelic,0.000774155836962192,0.770515849525309,0.228709994637729,Recessive
NAALADL1,NA,3.83011320553878e-12,0.162417830895896,0.837582169100274,None
ARMS2,Monoallelic,0.0391826461982656,0.644883511001034,0.3159338428007,Recessive
TIMP3,Monoallelic,0.112088669149861,0.859458119698747,0.0284532111513925,Recessive
FAM161A,Biallelic,3.02772896806868e-09,0.729236750813486,0.270763246158785,Recessive
FAM161A,NA,3.02772896806868e-09,0.729236750813486,0.270763246158785,Recessive
CACNA2D4,Biallelic,4.57168482146793e-22,0.0622448119611419,0.937755188038858,None
KCNJ13,Both,0.758052442479994,0.239950849691831,0.00199670782817478,Dominant
KCNJ13,NA,0.758052442479994,0.239950849691831,0.00199670782817478,Dominant
ARL13B,Biallelic,1.39144766800328e-06,0.833651588155302,0.16634702039703,Recessive
ARL13B,NA,1.39144766800328e-06,0.833651588155302,0.16634702039703,Recessive
ARL13B,Unknown,1.39144766800328e-06,0.833651588155302,0.16634702039703,Recessive
NEK2,Biallelic,8.72367756771365e-07,0.917003430300363,0.0829956973318805,Recessive
SLC7A14,NA,0.332594381838482,0.666754839508763,0.000650778652754882,Recessive
CABP4,Biallelic,1.84429317413404e-05,0.690062738415876,0.309918818652383,Recessive
POC1B,Biallelic,5.89427992774507e-05,0.972655724053716,0.0272853331470062,Recessive
POC1B,NA,5.89427992774507e-05,0.972655724053716,0.0272853331470062,Recessive
IDH3B,Biallelic,3.06237188855065e-05,0.9362986505312,0.0636707257499143,Recessive
IDH3B,NA,3.06237188855065e-05,0.9362986505312,0.0636707257499143,Recessive
IDH3B,Unknown,3.06237188855065e-05,0.9362986505312,0.0636707257499143,Recessive
PDAP1,NA,0.00558937831758173,0.898293654871684,0.0961169668107342,Recessive
CSPP1,Biallelic,3.27686488216766e-13,0.999724880496394,0.000275119503277952,Recessive
CSPP1,NA,3.27686488216766e-13,0.999724880496394,0.000275119503277952,Recessive
ABHD12,Biallelic,1.98295570505197e-06,0.884464310611328,0.115533706432967,Recessive
ABHD12,NA,1.98295570505197e-06,0.884464310611328,0.115533706432967,Recessive
GPR179,Biallelic,2.67654454919677e-20,0.313048070465942,0.686951929534058,None
AGBL5,Biallelic,0.0206948513459665,0.979299006427241,6.14222679225126e-06,Recessive
ITIH2,NA,7.06617629312369e-10,0.964215857852165,0.0357841414412172,Recessive
OR2M7,NA,0.012356410379401,0.648204884912167,0.339438704708432,Recessive
RAX2,Monoallelic,0.510132428611179,0.421234913104978,0.0686326582838427,Dominant
RAX2,NA,0.510132428611179,0.421234913104978,0.0686326582838427,Dominant
IHH,Both,0.349924208747533,0.636861235089398,0.0132145561630695,Recessive
IHH,Monoallelic,0.349924208747533,0.636861235089398,0.0132145561630695,Recessive
IHH,NA,0.349924208747533,0.636861235089398,0.0132145561630695,Recessive
HDAC4,Monoallelic,0.999989726820827,1.02731791418582e-05,3.06811979822235e-14,Dominant
HDAC4,NA,0.999989726820827,1.02731791418582e-05,3.06811979822235e-14,Dominant
GDF5,Both,0.923194898928876,0.0767115511028565,9.35499682675929e-05,Dominant
GDF5,NA,0.923194898928876,0.0767115511028565,9.35499682675929e-05,Dominant
MGP,Biallelic,0.00672833394383241,0.754952375204292,0.238319290851875,Recessive
MGP,NA,0.00672833394383241,0.754952375204292,0.238319290851875,Recessive
KYNU,Biallelic,1.82768855736828e-09,0.391796990708557,0.608203007463754,None
CHSY1,Biallelic,0.913667234012375,0.0863071633687752,2.56026188501537e-05,Dominant
CHSY1,NA,0.913667234012375,0.0863071633687752,2.56026188501537e-05,Dominant
HAAO,Biallelic,7.80091656962148e-06,0.742306975555867,0.257685223527563,Recessive
FBLN1,Biallelic,0.852457932605284,0.147541202384306,8.65010410414805e-07,Dominant
FBLN1,Both,0.852457932605284,0.147541202384306,8.65010410414805e-07,Dominant
FBLN1,NA,0.852457932605284,0.147541202384306,8.65010410414805e-07,Dominant
NOG,Monoallelic,0.682857447957634,0.297748473014533,0.0193940790278328,Dominant
NOG,NA,0.682857447957634,0.297748473014533,0.0193940790278328,Dominant
FMN1,NA,1.72654491663651e-13,0.328979991025955,0.671020008973872,None
FMN1,Unknown,1.72654491663651e-13,0.328979991025955,0.671020008973872,None
FBXW4,Monoallelic,0.000691009777576757,0.979529351455477,0.0197796387669461,Recessive
FBXW4,NA,0.000691009777576757,0.979529351455477,0.0197796387669461,Recessive
FBXW4,Unknown,0.000691009777576757,0.979529351455477,0.0197796387669461,Recessive
ARHGAP31,Monoallelic,0.999634465686628,0.000365534305824752,7.54728886599796e-12,Dominant
ARHGAP31,NA,0.999634465686628,0.000365534305824752,7.54728886599796e-12,Dominant
TBX15,Biallelic,0.877333976211489,0.122602207170704,6.38166178075209e-05,Dominant
TBX15,NA,0.877333976211489,0.122602207170704,6.38166178075209e-05,Dominant
THPO,Monoallelic,0.00514022944754883,0.889131369192804,0.105728401359647,Recessive
THPO,NA,0.00514022944754883,0.889131369192804,0.105728401359647,Recessive
